CAVLI [1, 3, 3, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]
DELTACA2 [3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]
PGTV [3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
LCKYCONT [1, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
NTHPRIME [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
ALTARS [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
PISANO [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CHASE1 [1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
PRTYNGHT [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
YODA [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
ANARC09B [1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
SNGPG [1, 3, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
LAND [1, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
TETRAVEX [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
STREETR [1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 3, 3, 3]
BYTESE1 [1, 1, 1, 1, 0, 3, 3, 3, 3, 1, 3, 3, 3]
BYTESE2 [1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 3, 3, 3]
VOTAS [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
ADATOMAT [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CEPC08B [1, 1, 1, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]
TRAFFICN [1, 1, 1, 1, 3, 3, 1, 0, 3, 1, 3, 3, 3]
GRUPVIVA [1, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
PYRA [1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
TRI2 [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
SWAP_ESY [1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]
BBM [1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]
EXCHANGE [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
NUMQDW [1, 1, 1, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]
GOIT [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BIPCSMR16 [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
ETFS [1, 3, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
MSE08H [1, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
MSE08G [1, 3, 3, 1, 1, 3, 3, 3, 3, 0, 3, 3, 3]
TRIP [1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 3, 3, 3]
CERC07H [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
VECTAR13 [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
HIGHWAYS [1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 3, 3, 3]
ZSEQ [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CODHASH [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
DELTACAT [3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]
OROSNAKE [1, 1, 3, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]
ISELECT [1, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
BREAK [1, 3, 3, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]
ADARAIN [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BTCODE_F [1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BTCODE_G [1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
MYQ1 [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
BTCODE_A [1, 3, 1, 1, 0, 0, 3, 3, 3, 3, 3, 3, 3]
BTCODE_B [1, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
BTCODE_C [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
BTCODE_H [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
MYQ8 [1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]
BTCODE_J [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BTCODE_K [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
WPC5F [1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BRIDGE [1, 1, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
WPC5D [1, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
WPC5E [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
WPC5C [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CMPLS [1, 1, 1, 1, 1, 3, 3, 3, 3, 0, 3, 3, 3]
WPC5A [1, 1, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
WPC5H [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
WPC5I [1, 1, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
UCI2009B [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
UCI2009D [1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
PATHGAME [1, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
BLMIRANA [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
HASH [1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]
AIBOHP [1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 3, 3, 3]
FUNMODSEQ [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
PON [1, 3, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
PLUSEVI [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
MAXSUMSQ [1, 1, 1, 1, 1, 1, 3, 3, 3, 0, 3, 3, 3]
SPOINTS [1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BSMATH2 [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BSMATH1 [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
CAM5 [1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 3, 3]
CHEATCON [1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CFRAC2 [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
HAYBALE [1, 3, 1, 1, 1, 3, 3, 3, 3, 1, 3, 3, 3]
MINMOVE [1, 1, 1, 1, 0, 0, 3, 3, 3, 3, 3, 3, 3]
LSORT [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
CWB [1, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
TENALI [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
DIVREL [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
UNICA [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
ADAROBOT [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
DICE [1, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
GUANGGUN [1, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
CWC2015 [1, 1, 1, 3, 3, 1, 3, 3, 3, 0, 3, 3, 3]
OFBEAT [3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
QB [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
GCJ101C [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
NAPTIME [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
SHOPPERS [1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3]
ABSP1 [1, 3, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
LASER_BEAM [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
MREPLBRC [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
HARSTR [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
DOORSPEN [1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
HS09EQ [1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
SUMMING [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
RECTANGL [1, 3, 3, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]
AROPE2 [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BSPRIME [1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]
STEAD [1, 3, 0, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
BOLESSON [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
DCEPC12H [1, 1, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
DCEPC12F [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
DCEPC12G [1, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
DCEPC12D [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
DCEPC12E [1, 1, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
DCEPC12B [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
IITKWPCA [1, 3, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
PBBN2 [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
IITKWPCC [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
IITKWPCB [1, 3, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
IITKWPCE [1, 3, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
GUESSN3 [3, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
IITKWPCG [1, 3, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
IITKWPCF [1, 3, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
COWWORDS [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
IITKWPCH [1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3]
DCD [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
HONDA [1, 3, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
IITKWPCM [1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]
GUARD [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
IITKWPCO [1, 3, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
COVER2 [1, 3, 0, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CRYPTO6 [1, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
CRYPTO7 [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CRYPTO4 [1, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
MKEQUAL [1, 3, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
CRYPTO2 [1, 1, 3, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]
CRYPTO3 [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CRYPTO1 [1, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
LLCA [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
IPCELLS [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
FUPRCO [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
TREESUM [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
HELPER [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
SUDOKU [1, 1, 3, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]
CRYPTON [1, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
NICEBTRE [1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
ILKQUERYIII [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
ITRIX_E [1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
MAXWOODS [1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3]
TWENTYQ [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
GPA1 [1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3]
CIRCSCR [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
HIPPO [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
MANJFIRE [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
OIL [3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BNMT [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
LANDFILL [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
PSTRING [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CODESPTH [1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CODESPTI [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CODESPTF [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CODESPTG [1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]
CODESPTD [1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CODESPTE [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CODESPTB [1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
CODESPTC [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CODESPTA [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
CAKE3 [3, 1, 3, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]
CAKE2 [1, 1, 3, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]
PSYCHOT [1, 1, 0, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
SPQUEUE [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
PHIDIAS [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
INVENT [1, 1, 1, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]
FSHEEP [1, 3, 0, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
HATEAM [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
VECTAR10 [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BALLLSTA [1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BOCOMP [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
SICRANO [1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3]
PHONMESS [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
MEXICAN [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
TRICKTRT [1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3]
CRDS [1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
DIVFACT4 [1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]
KCARRY [1, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
DIVFACT3 [1, 3, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3]
KPSORT [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
MTELE [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
TLL237 [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
MOULDS [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
FCANDY [1, 1, 1, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]
BLUEEQ3 [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BLUEEQ2 [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
C1LJUTNJ [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
MNIU [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
PPBRQ [1, 1, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
HORRIBLE [1, 3, 1, 1, 1, 3, 3, 0, 1, 1, 3, 3, 3]
DIVCON [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CHEFMAY [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
HALD [1, 3, 3, 0, 3, 0, 3, 3, 3, 3, 3, 3, 3]
LISA [1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3]
GCDEX [1, 3, 1, 1, 1, 3, 3, 3, 3, 1, 3, 3, 3]
WAYHOME [1, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
ROOBOT [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
EXCLSEC [1, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]
PSYCHO3 [1, 1, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
HELPBOB [1, 1, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
SETCOV [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
TRSTAGE [1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
DCRYPT [1, 3, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
NHAY [1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
TREZOR [1, 1, 0, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
EC_ESTA [1, 1, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
PRLGAME2 [1, 0, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
CROSSOVER [1, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
BRTREE [1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
ZEROCNT [3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
MONKK [1, 3, 1, 3, 3, 1, 3, 3, 3, 0, 3, 3, 3]
BUILDTOW [1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 3, 3, 3]
ALONE [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BITPLAY [1, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
CTAIN [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
GRC [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
PERMSG [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
TREE1 [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
TREE2 [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
BULK [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
GOSSIPER [1, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
LUCIFER [1, 3, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3]
ETF [1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 3, 3, 3]
MMMGAME [1, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
PSERVICE [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
MINDIFF [1, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
BALLSUM [1, 3, 1, 3, 3, 1, 1, 1, 3, 3, 3, 3, 3]
POWERUP [1, 1, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
TAP2012A [1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
MAIN12B [1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3]
DSWEETS [1, 1, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
IITWPC4F [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
IITWPC4G [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
AUTOMATA [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
IITWPC4E [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
IITWPC4B [1, 1, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
IITWPC4C [1, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
IITWPC4A [1, 3, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
HUNT1 [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
EMTY2 [1, 3, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
EMTY3 [1, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
IITWPC4J [1, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
CF33C [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
IITWPC4H [1, 3, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
BALANCE1PARA [1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
AVMG2 [1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]
AVMG1 [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
ALL [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
REDCROSS [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CT23E [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
ABCDEF [1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
POWPOW [1, 3, 0, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
CT [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
BRLRIDER [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
RMTLAND [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
MAJOR [1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
ASSEMBLY [1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
EQDIV [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
UCUBE [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
TSHOW1 [1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
BOBERT [1, 1, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3]
FLIB [1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3]
GSS3 [1, 3, 1, 1, 3, 1, 3, 3, 1, 1, 3, 3, 3]
ADDAP [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
GHALIBC [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
IOIGARD [1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
ALLBARN2 [1, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
GALOU [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
TREESIM [1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
NONDEC [3, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
PFACTORS [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
MKLABELS [1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 3, 3, 3]
BOI7SOU [1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
NR1 [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
KOZE [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
HQNP [1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]
MPOLGRID [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
ADDLCM [1, 1, 3, 3, 1, 3, 0, 3, 3, 3, 3, 3, 3]
FACTDIV [1, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
DP [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
PARTIT [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
PLSQUARE [1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
TRVCOST [1, 1, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
OFFSTRAT [1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
BVAAN [1, 3, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3]
DEFKIN2 [1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
HELPDONN [1, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3]
WACHOVIA [1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3]
CT16E [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
UNLOCK [1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
NWERC10G [1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
DICE1 [1, 3, 3, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]
DEPEND [1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]
INC2015F [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
CMEXPR [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
CERC07L [1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
CERC07N [1, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
GCD2 [1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 3, 3, 3]
GCD3 [1, 1, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3]
CERC07K [1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]
